group,fname,flags_thresh,flags_out,flags_natoms,flags_atomids,natoms,econfig,eatom,max_fmag,min_nn1_dist
Shear,InP_shear_431.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.919161698,-0.9899,10.84670187852077,4.182896367650051
Shear,InP_shear_431.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.919161698,-0.9899,10.84670187852077,4.182896367650051
Shear,InP_shear_441.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.596383667999998,-0.94955,11.352545753425925,4.244176431782732
Shear,InP_shear_441.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.596383667999998,-0.94955,11.352545753425925,4.244176431782732
Shear,InP_shear_451.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.748248477999997,-0.96853,11.10289500595052,4.259010358393132
Shear,InP_shear_451.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.748248477999997,-0.96853,11.10289500595052,4.259010358393132
Shear,InP_shear_461.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.876844927999997,-0.98461,10.914339187256873,4.194391918276116
Shear,InP_shear_461.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.876844927999997,-0.98461,10.914339187256873,4.194391918276116
Shear,InP_shear_471.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.737583378,-0.9672,11.084307190133492,4.340288119111449
Shear,InP_shear_471.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.737583378,-0.9672,11.084307190133492,4.340288119111449
Shear,InP_shear_481.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.833555397999998,-0.97919,10.941014363978049,4.314685524125715
Shear,InP_shear_481.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.833555397999998,-0.97919,10.941014363978049,4.314685524125715
Shear,InP_shear_491.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.872784357999997,-0.9841,10.863195946553756,4.345462320271572
Shear,InP_shear_491.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.872784357999997,-0.9841,10.863195946553756,4.345462320271572
Shear,InP_shear_501.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.844950567999998,-0.98062,10.966426171579647,4.196305977213767
Shear,InP_shear_501.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.844950567999998,-0.98062,10.966426171579647,4.196305977213767
Shear,InP_shear_51.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.4883529079999995,-0.93604,11.547791947696107,4.151925949351699
Shear,InP_shear_51.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.4883529079999995,-0.93604,11.547791947696107,4.151925949351699
Shear,InP_shear_511.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885483468,-0.98569,10.905071805359466,4.167482945675963
Shear,InP_shear_511.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885483468,-0.98569,10.905071805359466,4.167482945675963
Shear,InP_shear_521.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.644485657999997,-0.95556,11.216496384412158,4.370725940172869
Shear,InP_shear_521.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.644485657999997,-0.95556,11.216496384412158,4.370725940172869
Shear,InP_shear_531.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8477141979999985,-0.98096,10.955475741156382,4.21892795891326
Shear,InP_shear_531.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8477141979999985,-0.98096,10.955475741156382,4.21892795891326
Shear,InP_shear_541.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.805125397999998,-0.97564,11.009682476642501,4.2613005355642315
Shear,InP_shear_541.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.805125397999998,-0.97564,11.009682476642501,4.2613005355642315
Shear,InP_shear_551.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.903371527999997,-0.98792,10.869409393422487,4.198665634329554
Shear,InP_shear_551.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.903371527999997,-0.98792,10.869409393422487,4.198665634329554
Shear,InP_shear_561.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.183932748,-0.89799,11.929365649995768,4.372970447293236
Shear,InP_shear_561.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.183932748,-0.89799,11.929365649995768,4.372970447293236
Shear,InP_shear_561.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.183932748,-0.89799,11.929365649995768,4.372970447293236
Shear,InP_shear_561.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.183932748,-0.89799,11.929365649995768,4.372970447293236
Shear,InP_shear_571.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.513765037999999,-0.93922,11.501346432499545,4.190616408548987
Shear,InP_shear_571.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.513765037999999,-0.93922,11.501346432499545,4.190616408548987
Shear,InP_shear_581.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.438774578,-0.92985,11.58464505275332,4.283224916064997
Shear,InP_shear_581.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.438774578,-0.92985,11.58464505275332,4.283224916064997
Shear,InP_shear_591.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8649981979999986,-0.98312,10.885123290011235,4.325481433736596
Shear,InP_shear_591.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8649981979999986,-0.98312,10.885123290011235,4.325481433736596
Shear,InP_shear_601.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.837220087999999,-0.97965,10.967573019972924,4.234238377040197
Shear,InP_shear_601.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.837220087999999,-0.97965,10.967573019972924,4.234238377040197
Shear,InP_shear_61.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.871830197999998,-0.98398,10.900109960685764,4.262646071737601
Shear,InP_shear_61.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.871830197999998,-0.98398,10.900109960685764,4.262646071737601
Shear,InP_shear_611.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.591723387999998,-0.94897,11.314092048141116,4.345233068823812
Shear,InP_shear_611.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.591723387999998,-0.94897,11.314092048141116,4.345233068823812
Shear,InP_shear_621.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.1349144179999975,-0.89186,12.09523924336505,4.166008712232848
Shear,InP_shear_621.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.1349144179999975,-0.89186,12.09523924336505,4.166008712232848
Shear,InP_shear_621.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.1349144179999975,-0.89186,12.09523924336505,4.166008712232848
Shear,InP_shear_621.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.1349144179999975,-0.89186,12.09523924336505,4.166008712232848
Shear,InP_shear_631.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.801033827999998,-0.97513,10.996752369551157,4.30815436120852
Shear,InP_shear_631.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.801033827999998,-0.97513,10.996752369551157,4.30815436120852
Shear,InP_shear_641.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.781108067999998,-0.97264,11.067994855882839,4.206794121430239
Shear,InP_shear_641.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.781108067999998,-0.97264,11.067994855882839,4.206794121430239
Shear,InP_shear_651.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8689154079999994,-0.98361,10.89676042156833,4.282983852047542
Shear,InP_shear_651.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8689154079999994,-0.98361,10.89676042156833,4.282983852047542
Shear,InP_shear_661.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.712279817999999,-0.96403,11.186639514685632,4.177616810766636
Shear,InP_shear_661.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.712279817999999,-0.96403,11.186639514685632,4.177616810766636
Shear,InP_shear_671.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.873461297999999,-0.98418,10.87827168914612,4.309556857508669
Shear,InP_shear_671.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.873461297999999,-0.98418,10.87827168914612,4.309556857508669
Shear,InP_shear_681.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.9144994079999975,-0.98931,10.859124804581354,4.142497381640692
Shear,InP_shear_681.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.9144994079999975,-0.98931,10.859124804581354,4.142497381640692
Shear,InP_shear_691.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.314184588,-0.91427,11.766214871915734,4.308976720104207
Shear,InP_shear_691.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.314184588,-0.91427,11.766214871915734,4.308976720104207
Shear,InP_shear_691.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.314184588,-0.91427,11.766214871915734,4.308976720104207
Shear,InP_shear_691.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.314184588,-0.91427,11.766214871915734,4.308976720104207
Shear,InP_shear_701.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.653246717999998,-0.95666,11.243746750364712,4.287156660958403
Shear,InP_shear_701.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.653246717999998,-0.95666,11.243746750364712,4.287156660958403
Shear,InP_shear_71.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.845907687999997,-0.98074,10.965450088962331,4.193768414636173
Shear,InP_shear_71.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.845907687999997,-0.98074,10.965450088962331,4.193768414636173
Shear,InP_shear_711.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.853241537999999,-0.98166,10.894742431390704,4.345950437372704
Shear,InP_shear_711.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.853241537999999,-0.98166,10.894742431390704,4.345950437372704
Shear,InP_shear_721.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.811411558,-0.97643,10.938281630197679,4.390460295732099
Shear,InP_shear_721.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.811411558,-0.97643,10.938281630197679,4.390460295732099
Shear,InP_shear_731.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8010357379999995,-0.97513,11.010957998761551,4.274612434548893
Shear,InP_shear_731.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8010357379999995,-0.97513,11.010957998761551,4.274612434548893
Shear,InP_shear_741.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.893403667999998,-0.98668,10.866151215336782,4.258741425538771
Shear,InP_shear_741.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.893403667999998,-0.98668,10.866151215336782,4.258741425538771
Shear,InP_shear_751.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.855546497999999,-0.85694,12.425127344541345,4.370020079770802
Shear,InP_shear_751.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.855546497999999,-0.85694,12.425127344541345,4.370020079770802
Shear,InP_shear_751.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.855546497999999,-0.85694,12.425127344541345,4.370020079770802
Shear,InP_shear_751.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.855546497999999,-0.85694,12.425127344541345,4.370020079770802
Shear,InP_shear_761.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.411034237999999,-0.92638,11.667966982128334,4.165054647852775
Shear,InP_shear_761.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.411034237999999,-0.92638,11.667966982128334,4.165054647852775
Shear,InP_shear_761.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.411034237999999,-0.92638,11.667966982128334,4.165054647852775
Shear,InP_shear_761.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.411034237999999,-0.92638,11.667966982128334,4.165054647852775
Shear,InP_shear_771.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.2655802279999975,-0.9082,11.831631568602617,4.327596183206099
Shear,InP_shear_771.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.2655802279999975,-0.9082,11.831631568602617,4.327596183206099
Shear,InP_shear_771.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.2655802279999975,-0.9082,11.831631568602617,4.327596183206099
Shear,InP_shear_771.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.2655802279999975,-0.9082,11.831631568602617,4.327596183206099
Shear,InP_shear_781.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.715224348,-0.9644,11.1228815091077,4.33472050172788
Shear,InP_shear_781.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.715224348,-0.9644,11.1228815091077,4.33472050172788
Shear,InP_shear_791.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.7731097479999995,-0.97164,11.076350976321985,4.221905194387956
Shear,InP_shear_791.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.7731097479999995,-0.97164,11.076350976321985,4.221905194387956
Shear,InP_shear_801.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.817663067999998,-0.97721,10.955538781443156,4.339564139691911
Shear,InP_shear_801.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.817663067999998,-0.97721,10.955538781443156,4.339564139691911
Shear,InP_shear_81.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.858557588,-0.98232,10.872865327834472,4.371900102255313
Shear,InP_shear_81.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.858557588,-0.98232,10.872865327834472,4.371900102255313
Shear,InP_shear_811.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.260709637999998,-0.90759,11.900794958309675,4.172179648529051
Shear,InP_shear_811.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.260709637999998,-0.90759,11.900794958309675,4.172179648529051
Shear,InP_shear_811.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.260709637999998,-0.90759,11.900794958309675,4.172179648529051
Shear,InP_shear_811.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.260709637999998,-0.90759,11.900794958309675,4.172179648529051
Shear,InP_shear_821.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.736036937999998,-0.967,11.113790965309542,4.280420541769232
Shear,InP_shear_821.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.736036937999998,-0.967,11.113790965309542,4.280420541769232
Shear,InP_shear_831.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.790662418,-0.97383,11.062170650180596,4.156676591894057
Shear,InP_shear_831.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.790662418,-0.97383,11.062170650180596,4.156676591894057
Shear,InP_shear_841.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.708928277999998,-0.96362,11.185385063051696,4.205730547728895
Shear,InP_shear_841.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.708928277999998,-0.96362,11.185385063051696,4.205730547728895
Shear,InP_shear_851.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.876835537999998,-0.9846,10.909236362318033,4.213137659286722
Shear,InP_shear_851.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.876835537999998,-0.9846,10.909236362318033,4.213137659286722
Shear,InP_shear_861.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.330503487999998,-0.91631,11.698511530326243,4.382814150930883
Shear,InP_shear_861.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.330503487999998,-0.91631,11.698511530326243,4.382814150930883
Shear,InP_shear_861.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.330503487999998,-0.91631,11.698511530326243,4.382814150930883
Shear,InP_shear_861.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.330503487999998,-0.91631,11.698511530326243,4.382814150930883
Shear,InP_shear_871.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.877542167999998,-0.98469,10.860382847558459,4.334978813512242
Shear,InP_shear_871.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.877542167999998,-0.98469,10.860382847558459,4.334978813512242
Shear,InP_shear_881.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.763740918,-0.97047,11.088005351997673,4.232207055721636
Shear,InP_shear_881.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.763740918,-0.97047,11.088005351997673,4.232207055721636
Shear,InP_shear_891.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.761865078,-0.97023,11.107333599770469,4.170874890967122
Shear,InP_shear_891.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.761865078,-0.97023,11.107333599770469,4.170874890967122
Shear,InP_shear_901.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.642497618,-0.95531,11.281338371346992,4.2379635704073735
Shear,InP_shear_901.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.642497618,-0.95531,11.281338371346992,4.2379635704073735
Shear,InP_shear_91.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.874387207999998,-0.9843,10.915361733558717,4.205867073505772
Shear,InP_shear_91.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.874387207999998,-0.9843,10.915361733558717,4.205867073505772
Shear,InP_shear_911.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.341357387999999,-0.91767,11.712220383367578,4.332256116909526
Shear,InP_shear_911.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.341357387999999,-0.91767,11.712220383367578,4.332256116909526
Shear,InP_shear_911.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.341357387999999,-0.91767,11.712220383367578,4.332256116909526
Shear,InP_shear_911.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.341357387999999,-0.91767,11.712220383367578,4.332256116909526
Shear,InP_shear_921.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.724160447999999,-0.96552,11.170607863090622,4.154055621786978
Shear,InP_shear_921.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.724160447999999,-0.96552,11.170607863090622,4.154055621786978
Shear,InP_shear_931.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.898148447999997,-0.98727,10.878986385679642,4.1947789646774
Shear,InP_shear_931.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.898148447999997,-0.98727,10.878986385679642,4.1947789646774
Shear,InP_shear_941.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.444215728,-0.93053,11.533336200641035,4.366380796449159
Shear,InP_shear_941.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.444215728,-0.93053,11.533336200641035,4.366380796449159
Shear,InP_shear_951.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.910827007999998,-0.98885,10.86107954355832,4.179887879309683
Shear,InP_shear_951.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.910827007999998,-0.98885,10.86107954355832,4.179887879309683
Shear,InP_shear_961.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.919805917999998,-0.98998,10.848163016592856,4.16753280783727
Shear,InP_shear_961.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.919805917999998,-0.98998,10.848163016592856,4.16753280783727
Shear,InP_shear_971.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.821086328,-0.97764,10.985273550082448,4.257208071318572
Shear,InP_shear_971.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.821086328,-0.97764,10.985273550082448,4.257208071318572
Shear,InP_shear_981.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.134520777999999,-0.89182,11.992222856900593,4.389953203805252
Shear,InP_shear_981.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.134520777999999,-0.89182,11.992222856900593,4.389953203805252
Shear,InP_shear_981.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.134520777999999,-0.89182,11.992222856900593,4.389953203805252
Shear,InP_shear_981.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.134520777999999,-0.89182,11.992222856900593,4.389953203805252
Shear,InP_shear_991.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.282580138,-0.91032,11.784886446118858,4.363300476027294
Shear,InP_shear_991.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.282580138,-0.91032,11.784886446118858,4.363300476027294
Shear,InP_shear_991.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.282580138,-0.91032,11.784886446118858,4.363300476027294
Shear,InP_shear_991.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.282580138,-0.91032,11.784886446118858,4.363300476027294
